iter,loss
1873,0.013462
1874,0.013460
1875,0.013458
1876,0.013457
1877,0.013455
1878,0.013453
1879,0.013451
1880,0.013449
1881,0.013447
1882,0.013446
1883,0.013444
1884,0.013442
1885,0.013440
1886,0.013438
1887,0.013437
1888,0.013435
1889,0.013433
1890,0.013431
1891,0.013430
1892,0.013428
1893,0.013426
1894,0.013424
1895,0.013422
1896,0.013421
1897,0.013419
1898,0.013417
1899,0.013415
1900,0.013414
1901,0.013412
1902,0.013410
1903,0.013408
1904,0.013407
1905,0.013405
1906,0.013403
1907,0.013401
1908,0.013400
1909,0.013398
1910,0.013396
1911,0.013394
1912,0.013393
1913,0.013391
1914,0.013389
1915,0.013388
1916,0.013386
1917,0.013384
1918,0.013382
1919,0.013381
1920,0.013379
1921,0.013377
1922,0.013376
1923,0.013374
1924,0.013372
1925,0.013370
1926,0.013369
1927,0.013367
1928,0.013365
1929,0.013364
1930,0.013362
1931,0.013360
1932,0.013359
1933,0.013357
1934,0.013355
1935,0.013354
1936,0.013352
1937,0.013350
1938,0.013349
1939,0.013347
1940,0.013345
1941,0.013344
1942,0.013342
1943,0.013340
1944,0.013339
1945,0.013337
1946,0.013335
1947,0.013334
1948,0.013332
1949,0.013330
1950,0.013329
1951,0.013327
1952,0.013325
1953,0.013324
1954,0.013322
1955,0.013321
1956,0.013319
1957,0.013317
1958,0.013316
1959,0.013314
1960,0.013312
1961,0.013311
1962,0.013309
1963,0.013308
1964,0.013306
1965,0.013304
1966,0.013303
1967,0.013301
1968,0.013300
1969,0.013298
1970,0.013296
1971,0.013295
1972,0.013293
1973,0.013292
1974,0.013290
1975,0.013288
1976,0.013287
1977,0.013285
1978,0.013284
1979,0.013282
1980,0.013280
1981,0.013279
1982,0.013277
1983,0.013276
1984,0.013274
1985,0.013273
1986,0.013271
1987,0.013270
1988,0.013268
1989,0.013266
1990,0.013265
1991,0.013263
1992,0.013262
1993,0.013260
1994,0.013259
1995,0.013257
1996,0.013256
1997,0.013254
1998,0.013252
1999,0.013251
2000,0.013249
2001,0.013248
2002,0.013246
2003,0.013245
2004,0.013243
2005,0.013242
2006,0.013240
2007,0.013239
2008,0.013237
2009,0.013236
2010,0.013234
2011,0.013233
2012,0.013231
2013,0.013230
2014,0.013228
2015,0.013227
2016,0.013225
2017,0.013224
2018,0.013222
2019,0.013221
2020,0.013219
2021,0.013218
2022,0.013216
2023,0.013215
2024,0.013213
2025,0.013212
2026,0.013210
2027,0.013209
2028,0.013207
2029,0.013206
2030,0.013204
2031,0.013203
2032,0.013201
2033,0.013200
2034,0.013199
2035,0.013197
2036,0.013196
2037,0.013194
2038,0.013193
2039,0.013191
2040,0.013190
2041,0.013188
2042,0.013187
2043,0.013185
2044,0.013184
2045,0.013183
2046,0.013181
2047,0.013180
2048,0.013178
2049,0.013177
2050,0.013175
2051,0.013174
2052,0.013173
2053,0.013171
2054,0.013170
2055,0.013168
2056,0.013167
2057,0.013165
2058,0.013164
2059,0.013163
2060,0.013161
2061,0.013160
2062,0.013158
2063,0.013157
2064,0.013156
2065,0.013154
2066,0.013153
2067,0.013151
2068,0.013150
2069,0.013149
2070,0.013147
2071,0.013146
2072,0.013144
2073,0.013143
2074,0.013142
2075,0.013140
2076,0.013139
2077,0.013137
2078,0.013136
2079,0.013135
2080,0.013133
2081,0.013132
2082,0.013131
2083,0.013129
2084,0.013128
2085,0.013126
2086,0.013125
2087,0.013124
2088,0.013122
2089,0.013121
2090,0.013120
2091,0.013118
2092,0.013117
2093,0.013116
2094,0.013114
2095,0.013113
2096,0.013112
2097,0.013110
2098,0.013109
2099,0.013107
2100,0.013106
2101,0.013105
2102,0.013103
2103,0.013102
2104,0.013101
2105,0.013099
2106,0.013098
2107,0.013097
2108,0.013095
2109,0.013094
2110,0.013093
2111,0.013092
2112,0.013090
2113,0.013089
2114,0.013088
2115,0.013086
2116,0.013085
2117,0.013084
2118,0.013082
2119,0.013081
2120,0.013080
2121,0.013078
2122,0.013077
2123,0.013076
2124,0.013074
2125,0.013073
2126,0.013072
2127,0.013071
2128,0.013069
2129,0.013068
2130,0.013067
2131,0.013065
2132,0.013064
2133,0.013063
2134,0.013062
2135,0.013060
2136,0.013059
2137,0.013058
2138,0.013056
2139,0.013055
2140,0.013054
2141,0.013053
2142,0.013051
2143,0.013050
2144,0.013049
2145,0.013048
2146,0.013046
2147,0.013045
2148,0.013044
2149,0.013043
2150,0.013041
2151,0.013040
2152,0.013039
2153,0.013038
2154,0.013036
2155,0.013035
2156,0.013034
2157,0.013033
2158,0.013031
2159,0.013030
2160,0.013029
2161,0.013028
2162,0.013026
2163,0.013025
2164,0.013024
2165,0.013023
2166,0.013021
2167,0.013020
2168,0.013019
2169,0.013018
2170,0.013017
2171,0.013015
2172,0.013014
2173,0.013013
2174,0.013012
2175,0.013010
2176,0.013009
2177,0.013008
2178,0.013007
2179,0.013006
2180,0.013004
2181,0.013003
2182,0.013002
2183,0.013001
2184,0.013000
2185,0.012998
2186,0.012997
2187,0.012996
2188,0.012995
2189,0.012994
2190,0.012992
2191,0.012991
2192,0.012990
2193,0.012989
2194,0.012988
2195,0.012986
2196,0.012985
2197,0.012984
2198,0.012983
2199,0.012982
2200,0.012981
2201,0.012979
2202,0.012978
2203,0.012977
2204,0.012976
2205,0.012975
2206,0.012973
2207,0.012972
2208,0.012971
2209,0.012970
2210,0.012969
2211,0.012968
2212,0.012966
2213,0.012965
2214,0.012964
2215,0.012963
2216,0.012962
2217,0.012961
2218,0.012960
2219,0.012958
2220,0.012957
2221,0.012956
2222,0.012955
2223,0.012954
2224,0.012953
2225,0.012952
2226,0.012950
2227,0.012949
2228,0.012948
2229,0.012947
2230,0.012946
2231,0.012945
2232,0.012944
2233,0.012942
2234,0.012941
2235,0.012940
2236,0.012939
2237,0.012938
2238,0.012937
2239,0.012936
2240,0.012935
2241,0.012933
2242,0.012932
2243,0.012931
2244,0.012930
2245,0.012929
2246,0.012928
2247,0.012927
2248,0.012926
2249,0.012925
2250,0.012923
2251,0.012922
2252,0.012921
2253,0.012920
2254,0.012919
2255,0.012918
2256,0.012917
2257,0.012916
2258,0.012915
2259,0.012914
2260,0.012912
2261,0.012911
2262,0.012910
2263,0.012909
2264,0.012908
2265,0.012907
2266,0.012906
2267,0.012905
2268,0.012904
2269,0.012903
2270,0.012902
2271,0.012901
2272,0.012899
2273,0.012898
2274,0.012897
2275,0.012896
2276,0.012895
2277,0.012894
2278,0.012893
2279,0.012892
2280,0.012891
2281,0.012890
2282,0.012889
2283,0.012888
2284,0.012887
2285,0.012886
2286,0.012885
2287,0.012883
2288,0.012882
2289,0.012881
2290,0.012880
2291,0.012879
2292,0.012878
2293,0.012877
2294,0.012876
2295,0.012875
2296,0.012874
2297,0.012873
2298,0.012872
2299,0.012871
2300,0.012870
2301,0.012869
2302,0.012868
2303,0.012867
2304,0.012866
2305,0.012865
2306,0.012864
2307,0.012863
2308,0.012862
2309,0.012861
2310,0.012860
2311,0.012858
2312,0.012857
2313,0.012856
2314,0.012855
2315,0.012854
2316,0.012853
2317,0.012852
2318,0.012851
2319,0.012850
2320,0.012849
2321,0.012848
2322,0.012847
2323,0.012846
2324,0.012845
2325,0.012844
2326,0.012843
2327,0.012842
2328,0.012841
2329,0.012840
2330,0.012839
2331,0.012838
2332,0.012837
2333,0.012836
2334,0.012835
2335,0.012834
2336,0.012833
2337,0.012832
2338,0.012831
2339,0.012830
2340,0.012829
2341,0.012828
2342,0.012827
2343,0.012826
2344,0.012825
2345,0.012824
2346,0.012823
2347,0.012822
2348,0.012821
2349,0.012820
2350,0.012819
2351,0.012818
2352,0.012817
2353,0.012817
2354,0.012816
2355,0.012815
2356,0.012814
2357,0.012813
2358,0.012812
2359,0.012811
2360,0.012810
2361,0.012809
2362,0.012808
2363,0.012807
2364,0.012806
2365,0.012805
2366,0.012804
2367,0.012803
2368,0.012802
2369,0.012801
2370,0.012800
2371,0.012799
2372,0.012798
2373,0.012797
2374,0.012796
2375,0.012795
2376,0.012794
2377,0.012793
2378,0.012793
2379,0.012792
2380,0.012791
2381,0.012790
2382,0.012789
2383,0.012788
2384,0.012787
2385,0.012786
2386,0.012785
2387,0.012784
2388,0.012783
2389,0.012782
2390,0.012781
2391,0.012780
2392,0.012779
2393,0.012778
2394,0.012778
2395,0.012777
2396,0.012776
2397,0.012775
2398,0.012774
2399,0.012773
2400,0.012772
2401,0.012771
2402,0.012770
2403,0.012769
2404,0.012768
2405,0.012767
2406,0.012766
2407,0.012766
2408,0.012765
2409,0.012764
2410,0.012763
2411,0.012762
2412,0.012761
2413,0.012760
2414,0.012759
2415,0.012758
2416,0.012757
2417,0.012756
2418,0.012756
2419,0.012755
2420,0.012754
2421,0.012753
2422,0.012752
2423,0.012751
2424,0.012750
2425,0.012749
2426,0.012748
2427,0.012748
2428,0.012747
2429,0.012746
2430,0.012745
2431,0.012744
2432,0.012743
2433,0.012742
2434,0.012741
2435,0.012740
2436,0.012740
2437,0.012739
2438,0.012738
2439,0.012737
2440,0.012736
2441,0.012735
2442,0.012734
2443,0.012733
2444,0.012732
2445,0.012732
2446,0.012731
2447,0.012730
2448,0.012729
2449,0.012728
2450,0.012727
2451,0.012726
2452,0.012726
2453,0.012725
2454,0.012724
2455,0.012723
2456,0.012722
2457,0.012721
2458,0.012720
2459,0.012719
2460,0.012719
2461,0.012718
2462,0.012717
2463,0.012716
2464,0.012715
2465,0.012714
2466,0.012713
2467,0.012713
2468,0.012712
2469,0.012711
2470,0.012710
2471,0.012709
2472,0.012708
2473,0.012708
2474,0.012707
2475,0.012706
2476,0.012705
2477,0.012704
2478,0.012703
2479,0.012702
2480,0.012702
2481,0.012701
2482,0.012700
2483,0.012699
2484,0.012698
2485,0.012697
2486,0.012697
2487,0.012696
2488,0.012695
2489,0.012694
2490,0.012693
2491,0.012692
2492,0.012692
2493,0.012691
2494,0.012690
2495,0.012689
2496,0.012688
2497,0.012688
2498,0.012687
2499,0.012686
2500,0.012685
2501,0.012684
2502,0.012683
2503,0.012683
2504,0.012682
2505,0.012681
2506,0.012680
2507,0.012679
2508,0.012679
2509,0.012678
2510,0.012677
2511,0.012676
2512,0.012675
2513,0.012674
2514,0.012674
2515,0.012673
2516,0.012672
2517,0.012671
2518,0.012670
2519,0.012670
2520,0.012669
2521,0.012668
2522,0.012667
2523,0.012666
2524,0.012666
2525,0.012665
2526,0.012664
2527,0.012663
2528,0.012662
2529,0.012662
2530,0.012661
2531,0.012660
2532,0.012659
2533,0.012659
2534,0.012658
2535,0.012657
2536,0.012656
2537,0.012655
2538,0.012655
2539,0.012654
2540,0.012653
2541,0.012652
2542,0.012651
2543,0.012651
2544,0.012650
2545,0.012649
2546,0.012648
2547,0.012648
2548,0.012647
2549,0.012646
2550,0.012645
2551,0.012644
2552,0.012644
2553,0.012643
2554,0.012642
2555,0.012641
2556,0.012641
2557,0.012640
2558,0.012639
2559,0.012638
2560,0.012638
2561,0.012637
2562,0.012636
2563,0.012635
2564,0.012634
2565,0.012634
2566,0.012633
2567,0.012632
2568,0.012631
2569,0.012631
2570,0.012630
2571,0.012629
2572,0.012628
2573,0.012628
2574,0.012627
2575,0.012626
2576,0.012625
2577,0.012625
2578,0.012624
2579,0.012623
2580,0.012622
2581,0.012622
2582,0.012621
2583,0.012620
2584,0.012619
2585,0.012619
2586,0.012618
2587,0.012617
2588,0.012616
2589,0.012616
2590,0.012615
2591,0.012614
2592,0.012613
2593,0.012613
2594,0.012612
2595,0.012611
2596,0.012611
2597,0.012610
2598,0.012609
2599,0.012608
2600,0.012608
2601,0.012607
2602,0.012606
2603,0.012605
2604,0.012605
2605,0.012604
2606,0.012603
2607,0.012603
2608,0.012602
2609,0.012601
2610,0.012600
2611,0.012600
2612,0.012599
2613,0.012598
2614,0.012597
2615,0.012597
2616,0.012596
2617,0.012595
2618,0.012595
2619,0.012594
2620,0.012593
2621,0.012592
2622,0.012592
2623,0.012591
2624,0.012590
2625,0.012590
2626,0.012589
2627,0.012588
2628,0.012587
2629,0.012587
2630,0.012586
2631,0.012585
2632,0.012585
2633,0.012584
2634,0.012583
2635,0.012582
2636,0.012582
2637,0.012581
2638,0.012580
2639,0.012580
2640,0.012579
2641,0.012578
2642,0.012578
2643,0.012577
2644,0.012576
2645,0.012575
2646,0.012575
2647,0.012574
2648,0.012573
2649,0.012573
2650,0.012572
2651,0.012571
2652,0.012571
2653,0.012570
2654,0.012569
2655,0.012569
2656,0.012568
2657,0.012567
2658,0.012566
2659,0.012566
2660,0.012565
2661,0.012564
2662,0.012564
2663,0.012563
2664,0.012562
2665,0.012562
2666,0.012561
2667,0.012560
2668,0.012560
2669,0.012559
2670,0.012558
2671,0.012558
2672,0.012557
2673,0.012556
2674,0.012556
2675,0.012555
2676,0.012554
2677,0.012554
2678,0.012553
2679,0.012552
2680,0.012552
2681,0.012551
2682,0.012550
2683,0.012550
2684,0.012549
2685,0.012548
2686,0.012548
2687,0.012547
2688,0.012546
2689,0.012546
2690,0.012545
2691,0.012544
2692,0.012544
2693,0.012543
2694,0.012542
2695,0.012542
2696,0.012541
2697,0.012540
2698,0.012540
2699,0.012539
2700,0.012538
2701,0.012538
2702,0.012537
2703,0.012536
2704,0.012536
2705,0.012535
2706,0.012534
2707,0.012534
2708,0.012533
2709,0.012532
2710,0.012532
2711,0.012531
2712,0.012530
2713,0.012530
2714,0.012529
2715,0.012529
2716,0.012528
2717,0.012527
2718,0.012527
2719,0.012526
2720,0.012525
2721,0.012525
2722,0.012524
2723,0.012523
2724,0.012523
2725,0.012522
2726,0.012521
2727,0.012521
2728,0.012520
2729,0.012520
2730,0.012519
2731,0.012518
2732,0.012518
2733,0.012517
2734,0.012516
2735,0.012516
2736,0.012515
2737,0.012515
2738,0.012514
2739,0.012513
2740,0.012513
2741,0.012512
2742,0.012511
2743,0.012511
2744,0.012510
2745,0.012510
2746,0.012509
2747,0.012508
2748,0.012508
2749,0.012507
2750,0.012506
2751,0.012506
2752,0.012505
2753,0.012505
2754,0.012504
2755,0.012503
2756,0.012503
2757,0.012502
2758,0.012501
2759,0.012501
2760,0.012500
2761,0.012500
2762,0.012499
2763,0.012498
2764,0.012498
2765,0.012497
2766,0.012497
2767,0.012496
2768,0.012495
2769,0.012495
2770,0.012494
2771,0.012493
2772,0.012493
2773,0.012492
2774,0.012492
2775,0.012491
2776,0.012490
2777,0.012490
2778,0.012489
2779,0.012489
2780,0.012488
2781,0.012487
2782,0.012487
2783,0.012486
2784,0.012486
2785,0.012485
2786,0.012484
2787,0.012484
2788,0.012483
2789,0.012483
2790,0.012482
2791,0.012481
2792,0.012481
2793,0.012480
2794,0.012480
2795,0.012479
2796,0.012478
2797,0.012478
2798,0.012477
2799,0.012477
2800,0.012476
2801,0.012476
2802,0.012475
2803,0.012474
2804,0.012474
2805,0.012473
2806,0.012473
2807,0.012472
2808,0.012471
2809,0.012471
2810,0.012470
2811,0.012470
2812,0.012469
2813,0.012468
2814,0.012468
2815,0.012467
2816,0.012467
2817,0.012466
2818,0.012466
2819,0.012465
2820,0.012464
2821,0.012464
2822,0.012463
2823,0.012463
2824,0.012462
2825,0.012462
2826,0.012461
2827,0.012460
2828,0.012460
2829,0.012459
2830,0.012459
2831,0.012458
2832,0.012458
2833,0.012457
2834,0.012456
2835,0.012456
2836,0.012455
2837,0.012455
2838,0.012454
2839,0.012454
2840,0.012453
2841,0.012452
2842,0.012452
2843,0.012451
2844,0.012451
2845,0.012450
2846,0.012450
2847,0.012449
2848,0.012448
2849,0.012448
2850,0.012447
2851,0.012447
2852,0.012446
2853,0.012446
2854,0.012445
2855,0.012445
2856,0.012444
2857,0.012443
2858,0.012443
2859,0.012442
2860,0.012442
2861,0.012441
2862,0.012441
2863,0.012440
2864,0.012440
2865,0.012439
2866,0.012438
2867,0.012438
2868,0.012437
2869,0.012437
2870,0.012436
2871,0.012436
2872,0.012435
2873,0.012435
2874,0.012434
2875,0.012434
2876,0.012433
2877,0.012432
2878,0.012432
2879,0.012431
2880,0.012431
2881,0.012430
2882,0.012430
2883,0.012429
2884,0.012429
2885,0.012428
2886,0.012428
2887,0.012427
2888,0.012427
2889,0.012426
2890,0.012425
2891,0.012425
2892,0.012424
2893,0.012424
2894,0.012423
2895,0.012423
2896,0.012422
2897,0.012422
2898,0.012421
2899,0.012421
2900,0.012420
2901,0.012420
2902,0.012419
2903,0.012418
2904,0.012418
2905,0.012417
2906,0.012417
2907,0.012416
2908,0.012416
2909,0.012415
2910,0.012415
2911,0.012414
2912,0.012414
2913,0.012413
2914,0.012413
2915,0.012412
2916,0.012412
2917,0.012411
2918,0.012411
2919,0.012410
2920,0.012410
2921,0.012409
2922,0.012409
2923,0.012408
2924,0.012407
2925,0.012407
2926,0.012406
2927,0.012406
2928,0.012405
2929,0.012405
2930,0.012404
2931,0.012404
2932,0.012403
2933,0.012403
2934,0.012402
2935,0.012402
2936,0.012401
2937,0.012401
2938,0.012400
2939,0.012400
2940,0.012399
2941,0.012399
2942,0.012398
2943,0.012398
2944,0.012397
2945,0.012397
2946,0.012396
2947,0.012396
2948,0.012395
2949,0.012395
2950,0.012394
2951,0.012394
2952,0.012393
2953,0.012393
2954,0.012392
2955,0.012392
2956,0.012391
2957,0.012391
2958,0.012390
2959,0.012390
2960,0.012389
2961,0.012389
2962,0.012388
2963,0.012388
2964,0.012387
2965,0.012387
2966,0.012386
2967,0.012386
2968,0.012385
2969,0.012385
2970,0.012384
2971,0.012384
2972,0.012383
2973,0.012383
2974,0.012382
2975,0.012382
2976,0.012381
2977,0.012381
2978,0.012380
2979,0.012380
2980,0.012379
2981,0.012379
2982,0.012378
2983,0.012378
2984,0.012377
2985,0.012377
2986,0.012376
2987,0.012376
2988,0.012375
2989,0.012375
2990,0.012374
2991,0.012374
2992,0.012373
2993,0.012373
2994,0.012372
2995,0.012372
2996,0.012371
2997,0.012371
2998,0.012370
2999,0.012370
